filename,width,height,class,xmin,ymin,xmax,ymax
aug4_00023.jpg,1224,688,Adventices,-1.0,7.0,236.00006,160.25
aug4_00023.jpg,1224,688,Adventices,99.25,337.24997,241.75,466.25
aug4_00023.jpg,1224,688,Adventices,1005.75,460.5,1047.0,488.0
aug4_00023.jpg,1224,688,Adventices,1015.0,640.0,1061.0,675.5
aug4_00023.jpg,1224,688,Adventices,977.0,645.75,1009.25,674.5
aug4_00023.jpg,1224,688,Adventices,1114.5,177.5,1223.0,241.75
aug4_00023.jpg,1224,688,Adventices,840.0,44.0,965.5,154.5
aug4_00023.jpg,1224,688,Adventices,979.25,200.75,1071.0,366.0
aug4_00023.jpg,1224,688,Adventices,992.5,506.0,1024.0,537.5
aug4_00023.jpg,1224,688,Adventices,121.0,489.25,278.0,567.75
aug4_00023.jpg,1224,688,Adventices,252.5,651.0,302.0,687.0
aug4_00013.jpg,1224,688,Lavandin,525.5,462.5,788.0,687.0
aug4_00013.jpg,1224,688,Lavandin,517.5,79.5,809.75,444.25
aug4_00013.jpg,1224,688,Adventices,900.5,196.75,1006.50006,315.25
aug4_00013.jpg,1224,688,Adventices,990.25,135.75,1059.25,224.5
aug4_00013.jpg,1224,688,Adventices,1157.25,84.0,1222.75,146.25
aug4_00013.jpg,1224,688,Adventices,889.0,40.25,929.5,88.75
aug4_00013.jpg,1224,688,Adventices,923.75006,16.25,1034.0,133.5
aug4_00013.jpg,1224,688,Adventices,1098.5,603.0,1180.25,668.5
aug4_00013.jpg,1224,688,Adventices,913.25,530.5,950.0,600.75
aug4_00013.jpg,1224,688,Adventices,1043.25,499.5,1094.0,540.75
aug4_00013.jpg,1224,688,Adventices,943.25,450.0,1016.75,525.75
aug4_00013.jpg,1224,688,Adventices,308.25,322.25,438.25,390.0
aug4_00013.jpg,1224,688,Adventices,337.0,555.75,404.75,634.0
aug4_00013.jpg,1224,688,Adventices,392.25,210.5,460.0,253.25
aug4_00013.jpg,1224,688,Adventices,232.25,157.75,296.75,229.0
aug4_00013.jpg,1224,688,Adventices,370.25003,458.0,446.25,520.0
aug4_00013.jpg,1224,688,Adventices,257.5,448.75,356.49997,479.75
aug4_00013.jpg,1224,688,Adventices,261.0,406.25,311.75,436.0
aug4_00013.jpg,1224,688,Adventices,316.25,183.0,355.25,227.75
aug4_00013.jpg,1224,688,Adventices,287.5,5.75,342.75,54.25
aug4_00103.jpg,1224,919,Lavandin,898.222,540.4347,1224.0,919.0
aug4_00103.jpg,1224,919,Lavandin,886.2805,175.29626,1166.9049,443.46228
aug4_00103.jpg,1224,919,Lavandin,845.2317,0.0,1114.661,141.35593
aug4_00103.jpg,1224,919,Lavandin,163.07562,55.572647,340.7049,199.1664
aug4_00103.jpg,1224,919,Lavandin,57.84146,229.75,268.30975,391.61932
aug4_00103.jpg,1224,919,Lavandin,0.0,424.06778,297.41708,628.4558
aug4_00103.jpg,1224,919,Adventices,11.568293,665.0069,285.10245,895.8758
aug4_00103.jpg,1224,919,Adventices,417.95123,596.00726,618.71704,879.0921
aug4_00103.jpg,1224,919,Adventices,453.02927,413.25162,673.2,564.6778
aug4_00103.jpg,1224,919,Adventices,454.52194,253.62013,554.9049,387.88962
aug4_00103.jpg,1224,919,Adventices,484.74878,113.38312,579.16095,239.07428
aug4_00103.jpg,1224,919,Adventices,477.28534,0.0,588.49023,92.86973
aug4_00103.jpg,1224,919,Adventices,638.12195,0.0,716.86096,65.26988
aug4_00103.jpg,1224,919,Adventices,731.4147,0.0,789.2561,89.140015
aug4_00103.jpg,1224,919,Adventices,696.33655,414.74353,812.3927,550.1319
aug4_00103.jpg,1224,919,Adventices,685.51465,596.00726,820.97565,794.4278
aug4_00103.jpg,1224,919,Adventices,647.82434,111.145294,756.7902,253.62013
aug4_00018.jpg,1224,688,Lavandin,472.0,412.0,770.0,684.75
aug4_00018.jpg,1224,688,Lavandin,470.75,72.75,778.0,363.75
aug4_00018.jpg,1224,688,Adventices,214.25,56.5,307.5,186.5
aug4_00018.jpg,1224,688,Adventices,22.25,16.25,182.0,121.0
aug4_00018.jpg,1224,688,Adventices,201.5,270.5,267.24994,316.50003
aug4_00018.jpg,1224,688,Adventices,290.25,462.75,327.0,505.25
aug4_00018.jpg,1224,688,Adventices,314.25,520.25,354.5,583.5
aug4_00018.jpg,1224,688,Adventices,168.25,482.25003,284.0,577.25
aug4_00018.jpg,1224,688,Adventices,839.0,377.5,908.0,429.25
aug4_00018.jpg,1224,688,Adventices,901.0,299.25,966.5,344.25
aug4_00018.jpg,1224,688,Adventices,795.25,256.75,837.75,292.5
aug4_00018.jpg,1224,688,Adventices,964.25,530.5,1028.75,602.0
aug4_00018.jpg,1224,688,Adventices,1104.75,218.75,1223.0,328.0
aug4_00018.jpg,1224,688,Adventices,1139.25,457.0,1196.75,526.0
aug4_00018.jpg,1224,688,Adventices,866.5,613.5,889.5,635.25
aug4_00018.jpg,1224,688,Adventices,145.25,407.5,230.25,467.25
aug4_00025.jpg,1224,688,Lavandin,444.0,12.5,741.75,260.0
aug4_00025.jpg,1224,688,Lavandin,452.99997,296.75,717.75,536.0
aug4_00025.jpg,1224,688,Lavandin,448.5,601.75,710.75,687.75
aug4_00025.jpg,1224,688,Adventices,900.5,236.99998,974.25,334.75
aug4_00025.jpg,1224,688,Adventices,1005.25,299.0,1097.25,419.75
aug4_00025.jpg,1224,688,Adventices,961.5,17.25,1039.75,138.0
aug4_00025.jpg,1224,688,Adventices,1097.25,535.0,1196.25,615.5
aug4_00025.jpg,1224,688,Adventices,231.0,232.25,303.5,288.75
aug4_00025.jpg,1224,688,Adventices,140.25,306.0,215.0,369.25003
aug4_00025.jpg,1224,688,Adventices,136.75,71.25,212.75,117.25
aug4_00025.jpg,1224,688,Adventices,774.0,0.0,819.0,55.25
aug4_00025.jpg,1224,688,Adventices,891.5,0.0,936.24994,57.5
aug4_00025.jpg,1224,688,Adventices,978.75,138.0,1058.25,201.25
aug4_00025.jpg,1224,688,Adventices,1002.99994,449.74997,1077.75,539.5
aug4_00025.jpg,1224,688,Adventices,843.0,383.0,896.0,425.5
aug4_00007.jpg,1224,688,Lavandin,482.19998,65.09999,785.8,328.8
aug4_00007.jpg,1224,688,Lavandin,530.5,-68.70002,770.8,8.399986
aug4_00007.jpg,1224,688,Lavandin,461.5,370.2,837.10004,747.3
aug4_00007.jpg,1224,688,Adventices,344.19998,319.2,400.6,388.2
aug4_00007.jpg,1224,688,Adventices,239.19998,602.10004,280.59998,653.4
aug4_00007.jpg,1224,688,Adventices,165.99998,117.59999,214.29999,192.0
aug4_00007.jpg,1224,688,Adventices,120.4,210.0,168.7,255.59999
aug4_00007.jpg,1224,688,Adventices,72.1,175.5,116.49998,219.9
aug4_00068.jpg,1224,688,Lavandin,305.49994,349.5,863.2,756.9
aug4_00068.jpg,1224,688,Lavandin,360.69998,-3.900014,780.4,320.4
aug4_00068.jpg,1224,688,Lavandin,1226.2001,-36.900017,1346.5,214.2
aug4_00099.jpg,1224,919,Lavandin,151.62683,559.20215,446.80487,876.9732
aug4_00099.jpg,1224,919,Lavandin,1024.8463,7.578369,1223.0,302.5982
aug4_00099.jpg,1224,919,Lavandin,958.42194,317.1441,1194.2659,561.43994
aug4_00099.jpg,1224,919,Adventices,677.79755,545.77515,769.9707,630.4395
aug4_00099.jpg,1224,919,Adventices,652.42194,654.6826,769.9707,822.5195
aug4_00099.jpg,1224,919,Adventices,610.25366,851.6112,773.3292,918.0
aug4_00099.jpg,1224,919,Adventices,599.4317,304.0901,792.73413,548.013
aug4_00099.jpg,1224,919,Adventices,275.14636,334.30078,430.0122,506.9862
aug4_00099.jpg,1224,919,Adventices,421.42932,231.36084,502.40735,304.0901
aug4_00099.jpg,1224,919,Adventices,492.70483,702.7959,580.02686,814.31415
aug4_00099.jpg,1224,919,Adventices,515.8415,613.28284,572.56335,682.2825
aug4_00099.jpg,1224,919,Adventices,501.28784,546.89404,562.86096,603.9586
aug4_00099.jpg,1224,919,Adventices,775.94147,-1.0,864.00977,58.30237
aug4_00099.jpg,1224,919,Adventices,715.4878,16.156677,774.8219,92.24274
aug4_00099.jpg,1224,919,Adventices,665.8561,64.64288,715.4878,132.15057
aug4_00099.jpg,1224,919,Adventices,711.7561,105.66962,935.65857,289.5442
aug4_00099.jpg,1224,919,Adventices,627.0463,169.82062,713.9951,236.20941
aug4_00017.jpg,1224,688,Lavandin,235.75,608.75,392.25,688.0
aug4_00017.jpg,1224,688,Lavandin,184.0,451.0,364.49997,583.5
aug4_00017.jpg,1224,688,Lavandin,75.75,204.75,316.25,394.75
aug4_00017.jpg,1224,688,Lavandin,759.0,615.5,908.75,688.0
aug4_00017.jpg,1224,688,Lavandin,801.75,478.75,998.50006,619.0
aug4_00017.jpg,1224,688,Lavandin,873.0,245.25,1110.0,450.0
aug4_00017.jpg,1224,688,Lavandin,980.0,0.25,1224.0,198.0
aug4_00017.jpg,1224,688,Adventices,668.25,0.25,759.0,57.5
aug4_00017.jpg,1224,688,Adventices,621.0,160.0,671.75,218.75003
aug4_00017.jpg,1224,688,Adventices,564.75,263.5,628.0,305.99997
aug4_00017.jpg,1224,688,Adventices,576.25,314.25,630.24994,345.25
aug4_00017.jpg,1224,688,Adventices,565.75,376.25,617.75006,414.25
aug4_00017.jpg,1224,688,Adventices,551.0,608.75,609.5,641.0
aug4_00017.jpg,1224,688,Adventices,585.5,446.5,643.0,519.25
aug4_00017.jpg,1224,688,Adventices,271.25,84.0,324.25,125.5
aug4_00017.jpg,1224,688,Adventices,709.75,139.0,770.0,182.5
aug4_00017.jpg,1224,688,Adventices,857.99994,152.25,923.25,223.5
aug4_00084.jpg,1224,688,Lavandin,458.8,288.9,783.10004,678.0
aug4_00084.jpg,1224,688,Lavandin,491.8,-27.300014,773.5,222.6
aug4_00084.jpg,1224,688,Adventices,1113.1,342.6,1183.6,399.29996
aug4_00084.jpg,1224,688,Adventices,1001.19995,-68.70002,1086.7001,-24.600014
aug4_00084.jpg,1224,688,Adventices,1093.6,199.20001,1207.0,302.7
aug4_00084.jpg,1224,688,Adventices,1227.7001,487.5,1276.0,528.9
aug4_00084.jpg,1224,688,Adventices,813.4,183.29999,849.4,225.29999
aug4_00084.jpg,1224,688,Adventices,898.9,714.60004,982.9,756.9
aug4_00084.jpg,1224,688,Adventices,862.60004,407.7,898.9,432.29996
aug4_00066.jpg,1224,688,Lavandin,223.89998,667.0,356.5,727.9
aug4_00066.jpg,1224,688,Lavandin,174.39998,511.00003,352.3,628.3
aug4_00066.jpg,1224,688,Lavandin,81.99996,306.7,286.29996,454.30002
aug4_00066.jpg,1224,688,Lavandin,-8.000025,-59.300014,283.3,226.60004
aug4_00066.jpg,1224,688,Lavandin,755.5,624.10004,941.8,738.7
aug4_00066.jpg,1224,688,Lavandin,821.8001,501.4,988.9,618.7
aug4_00066.jpg,1224,688,Lavandin,928.0,295.6,1154.5,487.59998
aug4_00066.jpg,1224,688,Lavandin,1041.4,-13.700014,1320.1,288.70004
aug4_00066.jpg,1224,688,Lavandin,1244.2001,698.8,1346.5,756.7
aug4_00066.jpg,1224,688,Adventices,415.9,392.2,454.6,429.7
aug4_00066.jpg,1224,688,Adventices,-122.300026,471.10004,-54.800026,556.60004
aug4_00066.jpg,1224,688,Adventices,121.89998,673.9,167.49998,709.9
aug4_00066.jpg,1224,688,Adventices,588.4,78.99999,682.3,168.7
aug4_00066.jpg,1224,688,Adventices,831.4001,77.49999,874.3,117.69999
aug4_00066.jpg,1224,688,Adventices,758.2,-49.400017,819.10004,-9.500014
aug4_00014.jpg,1224,688,Lavandin,1163.0,55.25,1224.0,203.5
aug4_00014.jpg,1224,688,Lavandin,470.5,112.75,676.25,299.0
aug4_00014.jpg,1224,688,Lavandin,444.99997,357.74997,708.50006,628.0
aug4_00014.jpg,1224,688,Adventices,881.0,216.25,930.5,273.75
aug4_00014.jpg,1224,688,Adventices,862.75,98.75,953.5,186.24998
aug4_00014.jpg,1224,688,Adventices,867.25,42.5,947.75006,88.5
aug4_00014.jpg,1224,688,Adventices,217.25,10.25,272.5,59.749996
aug4_00014.jpg,1224,688,Adventices,223.0,81.5,314.0,170.25
aug4_00014.jpg,1224,688,Adventices,992.75,632.75,1090.5,687.75
aug4_00014.jpg,1224,688,Adventices,1028.25,574.0,1079.0,614.25
aug4_00014.jpg,1224,688,Adventices,968.5,324.25,1030.5,368.0
aug4_00014.jpg,1224,688,Adventices,682.0,3.5,727.75,60.249996
aug4_00014.jpg,1224,688,Adventices,785.75,235.25,806.25,253.25
aug4_00014.jpg,1224,688,Adventices,808.75,254.50002,828.0,278.75
aug4_00014.jpg,1224,688,Adventices,1092.25,469.5,1140.5,503.25
aug4_00014.jpg,1224,688,Adventices,842.5,0.0,923.25,34.75
aug4_00075.jpg,1224,688,Lavandin,456.5,276.0,741.75,543.0
aug4_00075.jpg,1224,688,Lavandin,468.0,17.25,691.25,201.25
aug4_00075.jpg,1224,688,Adventices,949.0,276.0,1001.75,323.25
aug4_00075.jpg,1224,688,Adventices,103.5,508.5,171.25,546.5
aug4_00075.jpg,1224,688,Adventices,151.75,69.0,284.0,147.25
aug4_00075.jpg,1224,688,Adventices,151.75,0.0,217.25,49.499996
aug4_00075.jpg,1224,688,Adventices,330.0,54.0,389.75,103.5
aug4_00075.jpg,1224,688,Adventices,299.0,110.5,347.25,159.75
aug4_00075.jpg,1224,688,Adventices,358.75,107.0,404.75,164.5
aug4_00075.jpg,1224,688,Adventices,316.25,533.75,387.5,658.0
aug4_00075.jpg,1224,688,Adventices,207.0,614.25,289.75,676.5
aug4_00075.jpg,1224,688,Adventices,997.25,88.5,1038.75,107.0
aug4_00075.jpg,1224,688,Adventices,375.0,218.49998,450.75003,295.5
aug4_00075.jpg,1224,688,Adventices,343.75,300.25,375.0,316.25
aug4_00075.jpg,1224,688,Adventices,345.0,324.25,373.75,344.0
aug4_00075.jpg,1224,688,Adventices,229.25,552.75,295.5,592.5
aug4_00075.jpg,1224,688,Adventices,383.75,371.5,441.75,439.25
aug4_00075.jpg,1224,688,Adventices,427.25,537.0,462.25,570.75
aug4_00075.jpg,1224,688,Adventices,510.5,556.25,540.75,591.25
aug4_00024.jpg,1224,688,Lavandin,1.0,425.5,299.0,688.0
aug4_00024.jpg,1224,688,Lavandin,177.0,184.0,370.25003,331.25
aug4_00024.jpg,1224,688,Lavandin,235.75,113.75,394.5,189.75
aug4_00024.jpg,1224,688,Lavandin,277.0,5.75,441.5,110.5
aug4_00024.jpg,1224,688,Lavandin,904.0,342.75,1127.25,545.25
aug4_00024.jpg,1224,688,Lavandin,832.75,155.25,1018.0,302.5
aug4_00024.jpg,1224,688,Lavandin,796.0,67.75,946.75,159.75
aug4_00024.jpg,1224,688,Lavandin,763.75,2.25,909.75,63.25
aug4_00024.jpg,1224,688,Adventices,597.0,280.75,623.5,304.75
aug4_00024.jpg,1224,688,Adventices,638.24994,394.5,678.5,431.25
aug4_00024.jpg,1224,688,Adventices,35.5,46.0,89.5,75.75
aug4_00034.jpg,1224,688,Lavandin,475.0,120.75,712.99994,292.25
aug4_00034.jpg,1224,688,Lavandin,467.0,385.24997,738.5,671.75
aug4_00034.jpg,1224,688,Lavandin,517.5,0.0,678.5,75.75
aug4_00034.jpg,1224,688,Adventices,901.75,89.75,1000.75,207.0
aug4_00034.jpg,1224,688,Adventices,1042.0,438.25,1125.0,524.5
aug4_00034.jpg,1224,688,Adventices,994.99994,429.00003,1034.0,479.75
aug4_00034.jpg,1224,688,Adventices,915.5,3.5,969.75,44.75
aug4_00034.jpg,1224,688,Adventices,957.0,607.5,1123.75,688.0
aug4_00034.jpg,1224,688,Adventices,931.75006,273.75,999.25,330.5
aug4_00106.jpg,1224,919,Lavandin,926.2098,280.47403,1192.2805,560.94806
aug4_00106.jpg,1224,919,Lavandin,964.64636,634.79626,1224.0,919.0
aug4_00106.jpg,1224,919,Lavandin,921.3585,54.08076,1169.1439,239.07428
aug4_00106.jpg,1224,919,Lavandin,125.38537,213.71225,354.139,391.61932
aug4_00106.jpg,1224,919,Adventices,17.912195,338.2845,166.43416,468.82425
aug4_00106.jpg,1224,919,Lavandin,78.36585,452.0406,321.3,649.3421
aug4_00106.jpg,1224,919,Lavandin,0.0,782.11975,190.69025,918.627
aug4_00106.jpg,1224,919,Adventices,464.2244,696.3365,571.6976,805.2439
aug4_00106.jpg,1224,919,Adventices,483.2561,446.07306,610.5073,665.0069
aug4_00106.jpg,1224,919,Adventices,477.28534,278.98215,611.62683,430.40826
aug4_00106.jpg,1224,919,Adventices,509.00485,142.47484,644.4658,265.92816
aug4_00106.jpg,1224,919,Adventices,646.70483,85.78328,712.0097,140.23701
aug4_00106.jpg,1224,919,Adventices,702.3073,201.77719,796.7195,293.528
aug4_00106.jpg,1224,919,Adventices,656.40735,310.68466,773.58295,396.46793
aug4_00106.jpg,1224,919,Adventices,762.761,334.92773,847.4707,448.31088
aug4_00106.jpg,1224,919,Adventices,506.39267,3.356737,632.1512,127.92898
aug4_00106.jpg,1224,919,Adventices,664.9903,468.82425,815.0049,649.3421
aug4_00069.jpg,1224,688,Lavandin,498.49994,399.5,737.75,615.75
aug4_00069.jpg,1224,688,Lavandin,443.25,64.75,732.0,368.5
aug4_00069.jpg,1224,688,Adventices,888.25,651.5,940.25,687.0
aug4_00069.jpg,1224,688,Adventices,250.0,538.75,352.25,640.0
aug4_00069.jpg,1224,688,Adventices,198.25,404.0,353.49994,513.25
aug4_00069.jpg,1224,688,Adventices,164.75,347.75,268.25,405.25
aug4_00069.jpg,1224,688,Adventices,99.25,25.5,204.00006,145.25
aug4_00069.jpg,1224,688,Adventices,-1.0,93.5,57.75,175.0
aug4_00069.jpg,1224,688,Adventices,215.5,147.5,252.25,185.50003
aug4_00069.jpg,1224,688,Adventices,118.75,153.25,274.0,338.5
aug4_00069.jpg,1224,688,Adventices,1015.0,290.24997,1066.75,333.75
aug4_00069.jpg,1224,688,Adventices,954.0,333.75,1082.75,407.5
aug4_00069.jpg,1224,688,Adventices,983.75,551.25,1032.25,606.5
aug4_00069.jpg,1224,688,Adventices,926.25,567.5,975.75,626.0
aug4_00074.jpg,1224,688,Lavandin,239.19998,709.9,393.69998,756.7
aug4_00074.jpg,1224,688,Lavandin,179.79999,581.5,360.69998,704.2
aug4_00074.jpg,1224,688,Lavandin,75.099976,418.6,304.0,566.2
aug4_00074.jpg,1224,688,Lavandin,-1.1000243,175.59999,257.19998,412.9
aug4_00074.jpg,1224,688,Lavandin,-122.300026,-68.90002,137.19998,78.99999
aug4_00074.jpg,1224,688,Lavandin,962.5,-8.000014,1306.3,292.9
aug4_00074.jpg,1224,688,Lavandin,883.9,328.89996,1135.0,537.4
aug4_00074.jpg,1224,688,Lavandin,817.5999,556.60004,1010.7999,691.9
aug4_00074.jpg,1224,688,Lavandin,780.4,690.4,943.3,756.7
aug4_00074.jpg,1224,688,Adventices,1201.3,440.5,1262.2001,490.30002
aug4_00095.jpg,1224,688,Lavandin,484.25,34.5,747.5,272.5
aug4_00095.jpg,1224,688,Lavandin,471.5,314.0,753.25,606.25
aug4_00095.jpg,1224,688,Adventices,885.75,5.75,1024.75,88.5
aug4_00095.jpg,1224,688,Adventices,920.24994,202.5,991.5,263.5
aug4_00095.jpg,1224,688,Adventices,992.75,127.75001,1084.75,349.75003
aug4_00095.jpg,1224,688,Adventices,957.0,329.0,1020.25,413.0
aug4_00095.jpg,1224,688,Adventices,1012.25,506.24997,1220.5,677.5
aug4_00095.jpg,1224,688,Adventices,1188.25,174.75,1224.0,229.0
aug4_00095.jpg,1224,688,Lavandin,1188.25,174.75,1224.0,229.0
aug4_00095.jpg,1224,688,Adventices,1047.75,392.25,1137.0,477.75
aug4_00095.jpg,1224,688,Adventices,30.0,633.5,82.00001,686.75
aug4_00095.jpg,1224,688,Adventices,259.5,153.25,301.75,194.25
aug4_00095.jpg,1224,688,Lavandin,0.0,0.0,35.0,91.5
aug4_00053.jpg,1224,688,Lavandin,853.75,118.75,1122.0,336.25
aug4_00053.jpg,1224,688,Lavandin,821.75,384.5,1020.75,549.0
aug4_00053.jpg,1224,688,Lavandin,802.0,554.75,955.0,663.0
aug4_00053.jpg,1224,688,Lavandin,334.0,596.25,482.25,686.0
aug4_00053.jpg,1224,688,Lavandin,269.5,469.75,438.5,590.5
aug4_00053.jpg,1224,688,Lavandin,167.0,312.0,348.75,459.25
aug4_00053.jpg,1224,688,Lavandin,11.75,42.75,253.25,276.25
aug4_00053.jpg,1224,688,Adventices,-1.0,373.0,49.75,442.0
aug4_00053.jpg,1224,688,Adventices,510.00006,57.75,556.0,92.25
aug4_00053.jpg,1224,688,Adventices,749.25,-1.0,827.5,72.75
aug4_00053.jpg,1224,688,Adventices,1173.75,348.75,1216.25,394.75
aug4_00053.jpg,1224,688,Adventices,1155.25,404.0,1219.75,451.25
aug4_00053.jpg,1224,688,Adventices,1088.0,452.25,1223.0,564.0
aug4_00001.jpg,1224,688,Lavandin,496.0,400.5,782.5,666.25
aug4_00001.jpg,1224,688,Lavandin,451.25,30.25,775.25,383.0
aug4_00001.jpg,1224,688,Adventices,114.25,36.0,199.25,131.5
aug4_00001.jpg,1224,688,Adventices,186.75,594.0,263.75,657.25
aug4_00001.jpg,1224,688,Adventices,246.5,552.5,292.5,603.0
aug4_00001.jpg,1224,688,Adventices,195.75,373.0,278.75006,478.75
aug4_00001.jpg,1224,688,Adventices,104.25,174.25,192.25,263.5
aug4_00001.jpg,1224,688,Adventices,189.75,252.5,255.0,326.25
aug4_00001.jpg,1224,688,Adventices,255.0,512.25,304.50006,556.75
aug4_00001.jpg,1224,688,Adventices,189.75,480.75,250.25006,513.25
aug4_00001.jpg,1224,688,Adventices,1195.25,501.25,1223.0,542.25
aug4_00001.jpg,1224,688,Adventices,845.25,507.25,876.75,529.0
aug4_00004.jpg,1224,688,Lavandin,450.75003,588.0,695.75,688.0
aug4_00004.jpg,1224,688,Lavandin,465.75,322.25,712.0,543.0
aug4_00004.jpg,1224,688,Lavandin,436.99997,4.75,741.75,302.75003
aug4_00004.jpg,1224,688,Adventices,150.5,309.5,193.25,354.5
aug4_00004.jpg,1224,688,Adventices,182.75,428.0,222.0,475.25
aug4_00004.jpg,1224,688,Adventices,167.75,517.75,257.5,592.5
aug4_00004.jpg,1224,688,Adventices,739.5,469.5,796.0,525.75
aug4_00004.jpg,1224,688,Adventices,938.5,255.5,1010.99994,355.5
aug4_00004.jpg,1224,688,Adventices,961.5,0.25,1081.25,65.75
aug4_00004.jpg,1224,688,Adventices,886.75,391.25,988.0,500.5
aug4_00004.jpg,1224,688,Adventices,800.5,509.75,900.5,588.0
aug4_00004.jpg,1224,688,Adventices,836.25,590.25,927.0,636.25
aug4_00004.jpg,1224,688,Adventices,838.5,637.5,930.5,688.0
aug4_00004.jpg,1224,688,Adventices,911.0,521.25,944.24994,558.0
aug4_00004.jpg,1224,688,Adventices,836.25,448.75,868.5,482.25
aug4_00004.jpg,1224,688,Adventices,841.99994,325.75,868.5,361.25
aug4_00004.jpg,1224,688,Adventices,920.24994,107.0,1005.25,177.25
aug4_00004.jpg,1224,688,Adventices,208.0,285.5,246.0,320.0
aug4_00004.jpg,1224,688,Adventices,49.25,155.5,105.75,204.75
aug4_00004.jpg,1224,688,Adventices,20.500002,551.75,63.75,586.75
aug4_00004.jpg,1224,688,Adventices,16.75,425.0,39.75,474.5
aug4_00004.jpg,1224,688,Adventices,43.25,460.0,82.00001,514.25
aug4_00004.jpg,1224,688,Adventices,53.0,516.75,95.25,554.25
aug4_00004.jpg,1224,688,Adventices,24.0,14.75,95.25,116.0
aug4_00004.jpg,1224,688,Adventices,726.5,397.25,760.25,443.0
aug4_00004.jpg,1224,688,Adventices,808.75,90.75,865.25,145.0
aug4_00004.jpg,1224,688,Adventices,795.25,635.0,823.0,662.75
aug4_00004.jpg,1224,688,Adventices,942.49994,574.75,965.5,600.0
aug4_00102.jpg,1224,919,Lavandin,-1.0,31.821411,336.71948,556.5913
aug4_00102.jpg,1224,919,Lavandin,85.20239,655.8016,346.422,868.7679
aug4_00102.jpg,1224,919,Lavandin,897.9683,476.77557,1208.8195,648.7151
aug4_00102.jpg,1224,919,Adventices,924.4634,222.78247,1207.7,464.8405
aug4_00102.jpg,1224,919,Adventices,971.8561,31.821411,1223.0,178.026
aug4_00102.jpg,1224,919,Adventices,594.5805,24.734985,785.6439,214.57709
aug4_00102.jpg,1224,919,Adventices,618.4634,225.39331,793.85364,477.89447
aug4_00102.jpg,1224,919,Adventices,597.939,497.28894,766.239,639.0178
aug4_00102.jpg,1224,919,Adventices,669.5878,660.65015,761.3878,784.1035
aug4_00102.jpg,1224,919,Adventices,645.3317,786.3413,741.9829,896.3677
aug4_00102.jpg,1224,919,Adventices,420.3098,519.29425,536.36584,641.2557
aug4_00102.jpg,1224,919,Adventices,460.239,796.0386,576.29517,910.9136
aug4_00044.jpg,1224,688,Lavandin,914.75,420.75,1195.5,678.5
aug4_00044.jpg,1224,688,Lavandin,857.25,205.74998,1082.75,349.5
aug4_00044.jpg,1224,688,Lavandin,820.5,48.0,977.0,162.0
aug4_00044.jpg,1224,688,Lavandin,780.25,1.0,913.75,29.75
aug4_00044.jpg,1224,688,Lavandin,-1.0,403.5,259.0,656.75
aug4_00044.jpg,1224,688,Lavandin,191.25,159.75,360.25,287.5
aug4_00044.jpg,1224,688,Lavandin,251.0,59.500004,417.75,166.5
aug4_00044.jpg,1224,688,Lavandin,328.25,2.0,438.5,45.75
aug4_00044.jpg,1224,688,Adventices,147.5,307.0,308.5,374.75
aug4_00044.jpg,1224,688,Adventices,591.5,267.75,667.5,304.75
aug4_00044.jpg,1224,688,Adventices,610.0,532.5,644.5,584.25
aug4_00044.jpg,1224,688,Adventices,1176.0,156.25,1223.0,218.25
aug4_00044.jpg,1224,688,Adventices,1085.0,75.75,1176.0,157.5
aug4_00044.jpg,1224,688,Adventices,1044.75,29.75,1088.5,58.5
aug4_00044.jpg,1224,688,Adventices,740.0,78.0,781.5,96.50001
aug4_00044.jpg,1224,688,Adventices,-1.0,14.0,156.75,179.75
aug4_00044.jpg,1224,688,Adventices,750.0,429.24997,785.0,464.24997
aug4_00044.jpg,1224,688,Adventices,581.0,633.25,629.25,661.0
aug4_00044.jpg,1224,688,Adventices,624.5,8.0,667.75,77.0
aug4_00082.jpg,1224,688,Lavandin,464.75,57.5,720.0,289.75
aug4_00082.jpg,1224,688,Lavandin,462.25,339.25,771.75,655.75
aug4_00082.jpg,1224,688,Adventices,802.75006,117.25,861.50006,179.5
aug4_00082.jpg,1224,688,Adventices,873.0,74.75,906.25,124.25
aug4_00082.jpg,1224,688,Adventices,889.0,172.49998,941.0,210.50002
aug4_00082.jpg,1224,688,Adventices,891.5,289.75,949.0,318.5
aug4_00082.jpg,1224,688,Adventices,1061.75,151.75,1103.0,203.5
aug4_00082.jpg,1224,688,Adventices,1038.75,385.24997,1092.75,446.25
aug4_00082.jpg,1224,688,Adventices,43.500004,410.75,140.25,487.75
aug4_00082.jpg,1224,688,Adventices,2.25,275.0,128.75,406.0
aug4_00082.jpg,1224,688,Adventices,112.5,46.0,292.0,150.75
aug4_00082.jpg,1224,688,Adventices,216.25,0.0,293.25,24.000002
aug4_00012.jpg,1224,688,Lavandin,442.75003,61.0,660.25,232.25
aug4_00012.jpg,1224,688,Lavandin,469.25,331.25,706.25,613.25
aug4_00012.jpg,1224,688,Adventices,890.25,434.75,939.75006,531.5
aug4_00012.jpg,1224,688,Adventices,906.25,546.5,961.5,600.5
aug4_00012.jpg,1224,688,Adventices,924.75,271.5,958.25,301.25
aug4_00012.jpg,1224,688,Adventices,832.75,230.0,859.25,253.0
aug4_00012.jpg,1224,688,Adventices,823.5,164.5,888.0,223.25002
